Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Messaging\RabbitMqMessageDispatcher.cs,16,12,T:System.Uri,,,,,var factory = new ConnectionFactory              {                  Uri = new Uri(rabbitMqConnectionString)              };
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Messaging\RabbitMqMessageDispatcher.cs,16,12,T:System.Uri,,,,,var factory = new ConnectionFactory              {                  Uri = new Uri(rabbitMqConnectionString)              };
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Messaging\RabbitMqMessageDispatcher.cs,16,12,M:System.Uri.#ctor(System.String),,,,,var factory = new ConnectionFactory              {                  Uri = new Uri(rabbitMqConnectionString)              };
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Messaging\RabbitMqMessageDispatcher.cs,16,12,T:System.Uri,,,,,var factory = new ConnectionFactory              {                  Uri = new Uri(rabbitMqConnectionString)              };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Messaging\KafkaMessageDispatcher.cs,502,14,M:System.TimeSpan.FromSeconds(System.Int64),,,,,_producer?.Flush(TimeSpan.FromSeconds(2));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Messaging\KafkaMessageDispatcher.cs,411,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Messaging\KafkaMessageDispatcher.cs,411,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Messaging\KafkaMessageDispatcher.cs,371,24,"M:System.TimeSpan.FromMilliseconds(System.Int64,System.Int64)",,,,,cr = consumer.Consume(TimeSpan.FromMilliseconds(500));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Messaging\KafkaMessageDispatcher.cs,291,20,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(result.Message.Value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Messaging\KafkaMessageDispatcher.cs,291,20,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(result.Message.Value);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Messaging\KafkaMessageDispatcher.cs,278,20,"M:System.TimeSpan.FromMilliseconds(System.Int64,System.Int64)",,,,,result = consumer.Consume(TimeSpan.FromMilliseconds(250));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\OpenAiServiceTaskHandler.cs,103,12,T:System.Net.Http.HttpContent,,,,,var responseJson = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\OpenAiServiceTaskHandler.cs,96,16,T:System.Net.Http.HttpContent,,,,,var errorContent = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\McpServiceTaskHandler.cs,61,12,T:System.Net.Http.HttpContent,,,,,var responseContent = await response.Content.ReadAsStringAsync(ct);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\ContextEnrichmentServiceTaskHandler.cs,499,16,T:System.Uri,,,,,"queryBuilder.Append($""{varName}={Uri.EscapeDataString(value?.ToString() ?? """")}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\ContextEnrichmentServiceTaskHandler.cs,223,8,T:System.Net.Http.HttpContent,,,,,var responseContent = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\ContextEnrichmentServiceTaskHandler.cs,199,20,M:System.TimeSpan.FromSeconds(System.Double),,,,,"await Task.Delay(TimeSpan.FromSeconds(Math.Pow(2, retryCount)), combinedCts.Token);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\ContextEnrichmentServiceTaskHandler.cs,187,20,M:System.TimeSpan.FromSeconds(System.Double),,,,,"await Task.Delay(TimeSpan.FromSeconds(Math.Pow(2, retryCount)), combinedCts.Token);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\ContextEnrichmentServiceTaskHandler.cs,166,8,M:System.TimeSpan.FromSeconds(System.Int64),,,,,using var cts = new CancellationTokenSource(TimeSpan.FromSeconds(config.Timeout));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\ContextEnrichmentServiceTaskHandler.cs,162,12,T:System.Net.Http.HttpContent,,,,,"request.Content = new StringContent(requestBody, Encoding.UTF8, ""application/json"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\AIServiceTaskHandler.cs,402,8,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(responseJson);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\AIServiceTaskHandler.cs,402,8,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(responseJson);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\AIServiceTaskHandler.cs,356,16,M:System.TimeSpan.FromSeconds(System.Double),,,,,"var delay = TimeSpan.FromSeconds(Math.Pow(2, retryCount));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\AIServiceTaskHandler.cs,335,16,T:System.Net.Http.HttpContent,,,,,var errorContent = await response.Content.ReadAsStringAsync(combinedCts.Token);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\AIServiceTaskHandler.cs,331,20,T:System.Net.Http.HttpContent,,,,,var responseJson = await response.Content.ReadAsStringAsync(combinedCts.Token);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\AIServiceTaskHandler.cs,324,16,M:System.TimeSpan.FromSeconds(System.Int64),,,,,using var cts = new CancellationTokenSource(TimeSpan.FromSeconds(config.Timeout));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\AIServiceTaskHandler.cs,297,8,T:System.Net.Http.HttpContent,,,,,"using var request = new HttpRequestMessage(HttpMethod.Post, url) { Content = content };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\AnthropicServiceTaskHandler.cs,96,12,T:System.Net.Http.HttpContent,,,,,var responseJson = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\AnthropicServiceTaskHandler.cs,89,16,T:System.Net.Http.HttpContent,,,,,var errorContent = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\GeminiServiceTaskHandler.cs,95,12,T:System.Net.Http.HttpContent,,,,,var responseJson = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\Handlers\GeminiServiceTaskHandler.cs,88,16,T:System.Net.Http.HttpContent,,,,,var errorContent = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\McpAgentService.cs,42,8,T:System.Net.Http.HttpContent,,,,,var respJson = await resp.Content.ReadAsStringAsync(ct);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\McpAgentService.cs,20,8,M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration),,,,,"var config = configuration.GetSection(""McpAgents"").Get<JsonArray>()!;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\McpAgentService.cs,20,8,M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration),,,,,"var config = configuration.GetSection(""McpAgents"").Get<JsonArray>()!;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\XAiDecisionService.cs,164,12,T:System.Net.Http.HttpContent,,,,,var responseContent = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\XAiDecisionService.cs,121,12,T:System.Net.Http.HttpContent,,,,,var responseContent = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\XAiDecisionService.cs,86,12,T:System.Net.Http.HttpContent,,,,,var responseContent = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\XAiDecisionService.cs,40,12,T:System.Net.Http.HttpContent,,,,,var responseContent = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\LoadBalancingService.cs,221,12,M:System.TimeSpan.FromMinutes(System.Int64),,,,,var healthyWorkers = _workers.Values                  .Count(w => DateTime.UtcNow - w.LastHeartbeat < TimeSpan.FromMinutes(2));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\LoadBalancingService.cs,115,12,M:System.TimeSpan.FromMinutes(System.Int64),,,,,var healthyWorkers = _workers.Values                  .Where(w => DateTime.UtcNow - w.LastHeartbeat < TimeSpan.FromMinutes(2))                  .OrderBy(w => w.CurrentLoad)                  .ToList();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\LoadBalancingService.cs,90,12,M:System.TimeSpan.FromMinutes(System.Int64),,,,,var isHealthy = timeSinceHeartbeat < TimeSpan.FromMinutes(2);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\LoadBalancingService.cs,28,12,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"return new              {                  TotalWorkers = _workers.Count,                  ActiveWorkers = _workers.Values.Count(w => DateTime.UtcNow - w.LastHeartbeat < TimeSpan.FromMinutes(2)),                  TotalCapacity = totalCapacity,                  TotalLoad = totalLoad,                  AverageLoad = Math.Round(averageLoad, 2),                  LoadPercentage = totalCapacity > 0 ? Math.Round((double)totalLoad / totalCapacity * 100, 1) : 0,                  Strategy = _config.Strategy,                  IsHealthy = CheckSystemHealth(),                  Timestamp = DateTime.UtcNow              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\SemanticKernelServiceTaskHandler.cs,17,8,M:System.TimeSpan.FromSeconds(System.Double),,,,,"_retryPolicy = Policy              .Handle<Exception>() // Besser: Handle<KernelException>() oder spezifischere Exceptions              .WaitAndRetryAsync(3, attempt => TimeSpan.FromSeconds(Math.Pow(2, attempt)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\SemanticKernelServiceTaskHandler.cs,17,8,M:System.TimeSpan.FromSeconds(System.Double),,,,,"_retryPolicy = Policy              .Handle<Exception>() // Besser: Handle<KernelException>() oder spezifischere Exceptions              .WaitAndRetryAsync(3, attempt => TimeSpan.FromSeconds(Math.Pow(2, attempt)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\JobExecutorService.cs,199,8,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,var jittered = TimeSpan.FromMilliseconds(raw.TotalMilliseconds * jitterFactor);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Application\VertexBPMN.Application.csproj,File,src\VertexBPMN.Application\JobExecutorService.cs,194,8,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,var raw = TimeSpan.FromMilliseconds(BaseRetryDelay.TotalMilliseconds * exp);
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,benchmarks\VertexBPMN.Benchmarks\VertexBPMN.Benchmarks.csproj,File,benchmarks\VertexBPMN.Benchmarks\VertexBPMN.Benchmarks.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Domain\VertexBPMN.Domain.csproj,File,src\VertexBPMN.Domain\VertexBPMN.Domain.csproj,,,Microsoft.EntityFrameworkCore 9.0.9,,,,,"Microsoft.EntityFrameworkCore, 9.0.9  Recommendation:  Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Domain\VertexBPMN.Domain.csproj,File,src\VertexBPMN.Domain\VertexBPMN.Domain.csproj,,,Microsoft.Extensions.Diagnostics.HealthChecks 9.0.9,,,,,"Microsoft.Extensions.Diagnostics.HealthChecks, 9.0.9  Recommendation:  Remove Microsoft.Extensions.Diagnostics.HealthChecks, and replace with new package Microsoft.Extensions.Diagnostics.HealthChecks 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\VertexBPMN.Domain\VertexBPMN.Domain.csproj,File,src\VertexBPMN.Domain\VertexBPMN.Domain.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Domain\VertexBPMN.Domain.csproj,File,src\VertexBPMN.Domain\Entities\RateLimitBucket.cs,80,16,M:System.TimeSpan.FromMinutes(System.Int64),,,,,return now - _windowStart >= _policy.TimeWindow.Add(TimeSpan.FromMinutes(5));
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,,,Microsoft.Extensions.Logging 9.0.9,,,,,"Microsoft.Extensions.Logging, 9.0.9  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\WorkerNodeManager.cs,229,16,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,var newAverage = TimeSpan.FromMilliseconds(totalTime / totalTasks);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\WorkerNodeManager.cs,164,12,M:System.TimeSpan.FromMinutes(System.Int64),,,,,var isHealthy = timeSinceHeartbeat < TimeSpan.FromMinutes(2);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\WorkerNodeManager.cs,23,8,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"_healthCheckTimer = new Timer(CheckWorkerHealth, null,               TimeSpan.FromMinutes(1), TimeSpan.FromMinutes(1));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\WorkerNodeManager.cs,23,8,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"_healthCheckTimer = new Timer(CheckWorkerHealth, null,               TimeSpan.FromMinutes(1), TimeSpan.FromMinutes(1));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\WorkerNodeManager.cs,23,8,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"_healthCheckTimer = new Timer(CheckWorkerHealth, null,               TimeSpan.FromMinutes(1), TimeSpan.FromMinutes(1));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\WorkerNodeManager.cs,23,8,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"_healthCheckTimer = new Timer(CheckWorkerHealth, null,               TimeSpan.FromMinutes(1), TimeSpan.FromMinutes(1));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\DistributedProcessEngine.cs,1309,12,M:System.TimeSpan.FromMinutes(System.Int64),,,,,return TimeSpan.FromMinutes(1);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\DistributedProcessEngine.cs,1307,20,M:System.TimeSpan.FromMinutes(System.Double),,,,,return TimeSpan.FromMinutes(double.Parse(timePart.TrimEnd('M')));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\DistributedProcessEngine.cs,1305,20,M:System.TimeSpan.FromSeconds(System.Double),,,,,return TimeSpan.FromSeconds(double.Parse(timePart.TrimEnd('S')));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\DistributedProcessEngine.cs,772,20,M:System.TimeSpan.FromSeconds(System.Double),,,,,"await Task.Delay(TimeSpan.FromSeconds(Math.Pow(2, retryCount)), cancellationToken);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\DistributedProcessEngine.cs,641,20,M:System.TimeSpan.FromSeconds(System.Double),,,,,"await Task.Delay(TimeSpan.FromSeconds(Math.Pow(2, retryCount)), cancellationToken);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\DistributedProcessEngine.cs,532,12,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"return workers                  .Where(w => nodeType switch                  {                      ""businessRuleTask"" => w.SupportsDmn,                      ""humanTask"" or ""caseTask"" => w.SupportsCmmn,                      _ => w.SupportedNodeTypes.Contains(nodeType)                  })                    .Where(w => w.CurrentLoad < w.MaxCapacity)                  .Where(w => DateTime.UtcNow - w.LastHeartbeat < TimeSpan.FromMinutes(2))                  .OrderBy(w => w.CurrentLoad)                  .FirstOrDefault();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\DistributedProcessEngine.cs,180,12,M:System.TimeSpan.FromMinutes(System.Int64),,,,,return workers.Any(w => w.CurrentLoad < w.MaxCapacity && DateTime.UtcNow - w.LastHeartbeat < TimeSpan.FromMinutes(2));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\DistributedProcessEngine.cs,68,12,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"_heartbeatTimer = new Timer(ProcessHeartbeatsAsync, null, TimeSpan.FromSeconds(10), TimeSpan.FromSeconds(10));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\DistributedProcessEngine.cs,68,12,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"_heartbeatTimer = new Timer(ProcessHeartbeatsAsync, null, TimeSpan.FromSeconds(10), TimeSpan.FromSeconds(10));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\DistributedProcessEngine.cs,68,12,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"_heartbeatTimer = new Timer(ProcessHeartbeatsAsync, null, TimeSpan.FromSeconds(10), TimeSpan.FromSeconds(10));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Execution\DistributedProcessEngine.cs,68,12,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"_heartbeatTimer = new Timer(ProcessHeartbeatsAsync, null, TimeSpan.FromSeconds(10), TimeSpan.FromSeconds(10));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Parsing\BpmnParser.cs,119,8,"M:System.Diagnostics.ActivitySource.StartActivity(System.String,System.Diagnostics.ActivityKind)",,,,,"using var activity = _activitySource?.StartActivity(""BpmnParser.ParseAsync"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Parsing\RefactoredBpmnParser.cs,125,8,"M:System.Diagnostics.ActivitySource.StartActivity(System.String,System.Diagnostics.ActivityKind)",,,,,"using var activity = _activitySource?.StartActivity(""BpmnParser.ParseAsync"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Security\CountingXmlResolver.cs,22,4,T:System.Uri,,,,,"public override Uri ResolveUri(Uri? baseUri, string? relativeUri)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Security\CountingXmlResolver.cs,22,4,T:System.Uri,,,,,"public override Uri ResolveUri(Uri? baseUri, string? relativeUri)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Security\CountingXmlResolver.cs,24,8,T:System.Uri,,,,,"return (baseUri == null ? new Uri(relativeUri!, UriKind.Absolute)              : new Uri(baseUri, relativeUri!));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Security\CountingXmlResolver.cs,24,8,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"return (baseUri == null ? new Uri(relativeUri!, UriKind.Absolute)              : new Uri(baseUri, relativeUri!));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Security\CountingXmlResolver.cs,24,8,T:System.Uri,,,,,"return (baseUri == null ? new Uri(relativeUri!, UriKind.Absolute)              : new Uri(baseUri, relativeUri!));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Security\CountingXmlResolver.cs,24,8,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"return (baseUri == null ? new Uri(relativeUri!, UriKind.Absolute)              : new Uri(baseUri, relativeUri!));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VertexBPMN.Engine\VertexBPMN.Engine.csproj,File,src\VertexBPMN.Engine\Security\CountingXmlResolver.cs,12,4,T:System.Uri,,,,,"public override object GetEntity(Uri absoluteUri, string? role, Type? ofObjectToReturn)"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,utils\VertexBPMN.EntityGenerator\VertexBPMN.EntityGenerator.csproj,File,utils\VertexBPMN.EntityGenerator\VertexBPMN.EntityGenerator.csproj,,,System.ComponentModel.Annotations 5.0.0,,,,,"System.ComponentModel.Annotations, 5.0.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,File,src\VertexBPMN.Infrastructure\VertexBPMN.Infrastructure.csproj,,,Microsoft.EntityFrameworkCore 9.0.9,,,,,"Microsoft.EntityFrameworkCore, 9.0.9  Recommendation:  Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore 10.0.2"
